car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,features,accessories,descriptions,age_of_car,years_since_launch,transmission_Auto,transmission_Manual,number_of_owner_More than 6,types_Hatchback,types_Luxury Sedan,types_MPV,types_Mid-Sized Sedan,types_SUV,types_Sports Car,types_Stationwagon,types_Truck,types_Van
1233,Volkswagen Beetle 1.2A TSI Sunroof,67400.0,15245.0,89200.0,508.0,32766.5,51553.0,1222.0,77.0,"Features 1.2L In-line 4 Cylinders 16 Valve Turbocharged Engine, 7 Speed Auto DSG Transmission, Airbags, ABS, LED DRL, Knockdown Rear Seats, ISOFIX. View specs of the Volkswagen Beetle (2012-2021)Features 103bhp turbocharged engine, 175nm torque, 7 speed DSG gearbox, 0-100km/h in 10.9s, reverse sensors, knockdown rear seats, auto rain sensors, Sunroof. View specs of the Volkswagen Jetta (2011-2017)Features Powerful And Fuel Efficient 1.2L 4 Cylinder Inline 16 Valve Turbocharged Engine, Producing 103BHP & 180Nm Of Torque. 7 Speed Auto DSG Transmission. View specs of the Volkswagen Beetle (2012-2021)Features Responsive 1.2L 4-cylinder in-line TSI engine, 103bhp,175nm torque, 7 speed DSG gearbox, multi steering control, rear knockdown seats. View specs of the Volkswagen Jetta (2011-2017)","Accessories Sunroof, Leather Seats, 18"" Sport Rims, Rear Spoiler, Andriod Player With Apple CarPlay, Reverse Camera/ Sensors, Climatic Control Aircon, Fog Lamps.Accessories 18"" rims, LED DRL, oil temperature, timer and turbo pressure meters, reverse camera, dual climatic aircon, electric retractable side mirrors, ISOFIX.Accessories 18"" Sports Rim. Auto Headlamps. Auto Climate Control. LED DRL. Reverse Camera. Rain Sensing Wipers. Knockdown Rear Seats, Fog Lamps, ISOFIX. Sunroof.Accessories 18"" sport rims, leather seats, sunroof, reverse sensors, dual climatic aircon, fog lights, auto rain sensors, retractable side mirrors/indicators","Description Well Maintained With Service History, Nano Paint Coating, Nice Newly LTA Generated Number Plate, Shelter Parking, Sporty Yet Spacious To Fit Your Daily Needs, Flexible Financing.Description Low mileage done at 100,411 km only! 2 owners. Fully serviced and very well maintained by vw(agent) with 100% no additional repairs or any existing wear and tear issues. Upgraded 10.5"" apple/android car-play. Original spicy red paintwork with clean and neat non-smoking black leather interior. View to appreciate, car at showroom now. Kindly call or text us for viewing quick before it's gone fast!Description Low mileage. Full agent maintained.1x free servicing package with agent. Iconic beetle Sunroof in pristine condition. Beautiful deep black pearl paintwork. No more stocks from local dealer, last chance to own a piece of heritage! Flexible & Easy Financing Options. Bank loan with attractive 2.48% interest rates available! Welcome trade-in of any make & model. Viewing is available till 11pm daily.Description Very nice number plate, super well maintained by previous careful owner with on going warranty from agent, low mileage, accident free, high trade in with easy in house finance and attractive interest rate, pristine condition, all our cars go through proper anti bacteria sanitization, professional after sales service and in house workshop support, don't miss this beauty! All dealers welcomed.",6.185067012893328,8.0,1,0,0,1,0,0,0,0,0,0,0,0
1234,Volkswagen Beetle 1.4A TSI Sunroof,66800.0,19380.0,98000.0,620.0,33098.0,58190.0,1373.0,118.0,"Features Sunroof, keyless entry, keyless start/stop, reverse camera, wireless Apple CarPlay/Android Auto. View specs of the Volkswagen Beetle (2012-2021)",Accessories Condition mint. View to appreciate.,"Description No dealers, no consignment. Sincere buyers only.",7.312464273167301,9.0,1,0,0,1,0,0,0,0,0,0,0,0
1235,Volkswagen CC 2.0A TSI,72500.0,23760.0,170000.0,1194.0,41792.0,76612.0,1535.0,155.0,"Features Ea888 2, tuned and perfected. View specs of the Volkswagen CC (2012-2016)","Accessories Vw specialist workshop owned, tuned, and maintained. Buy with full confidence.","Description Not for the faint hearted. Seriously. View only if you want a fast car. Truly one of a kind with everything set up just right, car is so fast that it needs 3 brakes. Message us for the full modifications list. Everything goes with the car, no dekit.",7.843971122482369,9.0,1,0,0,0,1,0,0,0,0,0,0,0
1236,Volkswagen Caddy MPC Maxi 1.4A TSI,83800.0,14130.0,95000.0,624.0,39138.0,38830.0,1474.0,92.0,"Features 1.4L, 16 vavle, inline 4 engine producing 123bhp. Smooth 7 speed automatic transmission. Airbags, reverse sensor and many more. View specs of the Volk View specs of the Volkswagen Caddy MPC Petrol (2016-2018)","Accessories Andriod entertainment unit with Bluetooth function. Front and rear dash recording camera. Nicely maintained Alcantara upholstery, 7 seater.",Description Pristine condition! 100% loan available from 2.78% p.A! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!,5.096025917002917,6.0,1,0,0,0,0,1,0,0,0,0,0,0
1237,Volkswagen Golf 1.0A TSI Trendline,76500.0,12970.0,70000.0,392.0,31571.0,34110.0,1257.0,81.0,Features 1L 3 cylinder 12 valve TSI turbocharged. 7 speed DSG producing 108bhp and 200nm of torque. 9.9s (0-100 km/h). 196 km/h top speed. View specs of the Volkswagen Golf (2012-2021),"Accessories Infotainment touchscreen display. Bluetooth. DRL auto headlamps, auto folding mirrors. Rain sensors. Brake hold.",Description Tastefully done up by owner. Maxton bodykit. Upgraded big brake kits. BOV. Trade in accepted. STA/workshop checks welcome. Flexible loan. Lowest interest rates in town! Competitive insurance rates! Call us today!,4.827532766317986,6.0,1,0,0,1,0,0,0,0,0,0,0,0
1238,Volkswagen Golf 1.2A TSI,38800.0,15090.0,124694.0,508.0,16029.5,53501.0,1229.0,79.0,"Features 1.2L powerful 4-cylinder in-line TSI Turbocharged, 7 speed auto DSG Tiptronic, ABS, SRS airbags, TRC, auto headlight, electric auto hold brake system. View specs of the Volkswagen GolfFeatures 1.2L turbocharged engine, 108bhp, 7 speed DSG automatic, electronic park brake, park assist, airbags, ABS, cruise control, knockdown rear seats. View specs of the Volkswagen Golf (2012-2021)","Accessories Leather seat, sports rims, factory audio system/BT, multi function steering controls, auto retractable side mirror, rear aircon, knockdown rear seats.Accessories Leather upholstery, full factory unit.","Description Superb condition, well maintained. Mechatronic replaced. MST open pod air intake. K Sports Coilovers. GFB blow off valve. Trade in welcome. Bank / Flexible loan options available. WhatsApp or call now to make an appointment.Description 100% loan available. Replaced all wear and tear. High loan available with lowest interest rates. Trade in welcome. WhatsApp/SMS to book an appointment to view this beauty.",7.641231396454971,8.5,1,0,0,1,0,0,0,0,0,0,0,0
1239,Volkswagen Golf 1.4A TSI,51500.0,16300.0,129000.0,624.0,21017.0,57089.0,1249.0,90.0,"Features Responsive 1.4L turbocharged engine 120bhp with 7 speed DSG, auto headlamp, multi steering control, cruise control, electric brake and brake hold. View specs of the Volkswagen Golf (2012-2021)Features Powerful yet fuel efficient 1.4l TSI turbocharged engine, Multi functional steering wheel, SRS airbags, 7 speed DSG auto transmission. View specs of the Volkswagen Golf (2012-2021)Features Powerful 1.4L TSI Turbocharged Engine, 7 Speed (a) DSG-121bhp And 200mm Of Torque. Blue Motion Techbology, Keyless Entry, Multi Function Steering View specs of the Volkswagen GolfFeatures Powerful 1.4l TSI turbocharged engine, 7 speed DSG, SRS airbags, auto headlight/rain sensors, auto brake hold, keyless entry, paddle shifters. View specs of the Volkswagen Golf (2012-2021)Features 1.4L 4-cylinder in-line TSI Turbocharged, 7-speed (A) DSG, ABS, 7 airbags, auto headlight/DRL, auto rain sensor, keyless entry, mode selection. View specs of the Volkswagen Golf (2012-2021)","Accessories Sports rims, well maintained leather upholstery, factory fitted audio system, auto retractable side mirror, knockdown rear seats.Accessories Advance headunit with bluetooth and apple carplay! Volkswagen park assist with reverse cam with all round sensors., auto-folding side mirrors.Accessories Mk7.5R Full Body Kit, TMF 076 With F1A5 Tyres, Brembo F50 4 Pot. Integrated Engineering Air Intake, GFB Blowoff Valve, Bastuck Quad Exhaust w/ CertAccessories Tommi rims, reverse camera, leather seats, auto retractable side mirrors, rear knock down seats, auto headlamps, rear aircon.Accessories Leather seats, sport rim, original factory audio system, auto folding mirror, rear aircon, auto hold, knockdown rear seats, fog light.","Description 1 owner, fully agent serviced w records, road tax just renewed, wear and tear done up, very well maintained exterior and interior condition! Flexible loan available! All trade in welcome! Call/SMS for enquiries, viewing and testing immediately! Act fast before it is sold!Description Brand new MU unit just replaced with receipt! A sporty hatchback with good fuel consumption. New paintwork! 1x servicing included as well! Definitely a car not to be missed! Book an appointment with our friendly salesman now! STA/Vicom evaluation welcome! Flexible bank/in house loan packages to cater your needs! Trade in welcome as well! Wait no more!Description Mechatronic Unit Replaced Jan 2023 With Receipt! Cooling Coil Replaced Oct 2022! Wear and tear all done up, No repairs needed! 100% Accident free! Well maintained by careful owner, view to believe! 100% loan available, High Trade in! Definitely Not A Unit To Be Missed! Call us now! Strictly By Appointment Only!Description Full loan available, Super well maintained. High spec eqp with Sunroof. Major servicing done. Original paint condition. Fast approval, flexible financing. Don't miss! Call us for a viewing appointment today! Consignment unit.Description Just arrived. Cheapest in the market. Full stock condition. Regular serviced with reasonable low mileage done at 134689km by last careful owner. Trade in and loan available. Call our friendly salesman now to make an appointment to view today! Don't miss! Call now!",7.389176601934424,8.0,1,0,0,1,0,0,0,0,0,0,0,0
1240,Volkswagen Golf 1.4A TSI ,28500.0,13740.0,137020.0,806.0,6818.0,16438.0,1241.0,90.0,"Features Fuel efficient 1.4L TSI turbo charged engine, responsive 7 speed DSG transmission, cruise control, traction control, airbags, multi function steering. View specs of the Volkswagen Golf (2009-2012)Features Fuel efficient 1.4L TSI turbo charged engine, responsive 7 speed DSG transmission, cruise control, traction control, airbags, multi function steering. View specs of the Volkswagen Golf (2009-2012)Features Powerful 1.4L twincharged TSI engine, 158bhp, 7 speed DSG transmission, paddle shifters, sports mode, auto headlights. View specs of the Volkswagen Golf GTI (2003-2009)","Accessories Leather seats, sports rims, auto retractable side mirrors, dual climatic aircon, rear aircon, factory audio player.Accessories Leather seats, Sports rims, Built-in Audio system, Reverse sensors, Auto headlight, Rain sensor, fog light, rear aircon.Accessories Premium Leather seats, sports rims, auto retractable side mirrors, with indicators, dual climatic aircon, rear aircon, factory audio player.","Description Drive with assurance with 5 star reviews. Superbly condition, no repairs needed, beautiful condition in in the market with guaranteed in the market. Fully maintained and well taken care by owner. Excellent condition! Don't miss it, call to make an appointment today.Description Beautiful white, perfect condition, original stock condition, full loan with immediate drive away, call for viewing now!Description Very good condition, car serviced regularly. Comes with apple carplay, 17"" sports rims, gearbox and mechatronics warranty till dec 2022, everything with receipts. Full loan and trade in available. Consignments welcomed too. Viewing strictly by appointment only. Whatsapp/call now to arrange a viewing with us!",12.939861533441274,13.0,1,0,0,1,0,0,0,0,0,0,0,0
1241,Volkswagen Golf 1.4A TSI Comfortline,93800.0,13170.0,90000.0,624.0,36449.0,32500.0,1270.0,92.0,"Features Powerful 1.4L TSI turbo engine, 7 speed DSG Tiptronic, auto brake hold, ESP, ABS, 7 x SRS airbags, dual zone climatic aircon, low fuel consumption. View specs of the Volkswagen Golf (2012-2021)Features Powerful 1.4l TSI turbo engine, 7 speed DSG Tiptronic, auto brake hold, ESP, ABS, 7x SRS airbags, dual zone climatic aircon. View specs of the Volkswagen Golf (2012-2021)Features 1.4l TSI turbocharged engine, 7-speed (a) DSG, LED DRL. View specs of the Volkswagen Golf","Accessories 17""sport rims, Apple CarPlay/audio system, leather seats, auto retractable side mirrors, multi function steering, rear knockdown seats, fog lights.Accessories Leather Seats. Bluetooth. Auto Retractable side mirrors. Multi function steering wheel. Knockdown rear seats.Accessories Multi-function steering wheel, knockdown rear seats, reverse camera.","Description Comes with agent warranty till May 2024 for peace of mind! Iconic German hatchback equipped with a 1.4l turbo and mated to a dual clutch gearbox and with drive mode selection ensuring you a zippy yet fuel efficient drive! Spacious cabin for couples/small families! Price inclusive of GST. STA or Vicom evaluation inspection are welcome. Call/Whatsapp us now for viewing!Description Previous lady owner. Genuine milleage with 5 years agent warranty. Purchase with a piece of mind. Bank and high loan available. Trade ins are welcomed. What are you waiting for?! Come book your test drive with us now!Description 1 owner, immaculate condition, fully serviced at ad with warranty till March 2025, attractive interest rate available, loan/trade in welcome, contact us for an appointment now!",3.9289026293316844,4.0,1,0,0,1,0,0,0,0,0,0,0,0
1242,Volkswagen Golf 1.4A TSI EQP Sunroof,48000.0,17050.0,110000.0,624.0,21983.0,57089.0,1249.0,90.0,"Features 1.4L 4-cylinder In-line TSI Turbocharged, 7-speed (A) DSG, ABS, 7 Airbags, Auto Headlight/DRL, Auto Rain Sensor, Keyless Entry. View specs of the Volkswagen Golf (2012-2021)Features Responsive, Fuel Efficient Bluemotion Technology At 123bhp, 7 Speed DSG, 7 Airbags, Auto Retractable Mirrors, Multi Function Steering, Mode Selection. View specs of the Volkswagen Golf (2012-2021)Features 1.4L Tsi Engine. Responsive 7 Speed DSG Gearbox. SRS. ABS. Auto Headlamp, Rain Sensor. View specs of the Volkswagen Golf","Accessories Leather Seats, Sport Rim,reverse Cam/sensor, Auto Folding Mirror, Rear Aircon, Auto Hold, Knockdown Rear Seats, Fog Light.Accessories Leather Seats, Sports Rims, Auto Headlight And Wipers, Climatic Aircon, Electric Handbrake, Auto Hold, Reverse Sensor, Solar Film, Fog Light, Sunroof.Accessories MK7 Full Body Kit. Brembo 4 Pot BBK. Bastuck Exhaust With Cert, Mst Air Intake, Bov, Sports Rim, Sunroof. Matt Black. All Wear And Tear Done.","Description Guarantee Buy Back At $7,000 Buy Aug 2024,All Wear And Tear Replaced,Full Agent Serviced,100% Loan And Balloon Scheme Available,Ex-Bankruptcy And Bad Credit Welcome,High Trade In.Description 1 Owner, 51,000 km, VW Agent Maintain, Genuine Original Paintwork/Condition, Accident-Free. No Modifications, Healthy, Quiet Engine, Smooth Gear Shift, Clean And Odorless Interior. Family 2nd Car, Shelter Carpark, Well Maintained. SG Best Selling Hatch. Golf For All Ages! View To Appreciate. Drive Great, Drive Safe! Bank/In House Loan Available, Trade In Welcome. Call Now For Viewing Appointment.Description Well Taken Care By Previous Owner. Bank Loan At 12xx. Full Loan 17xx. Call Us Now For Viewing.",7.597395780016616,8.0,1,0,0,1,0,0,0,0,0,0,0,0
1243,Volkswagen Golf 1.4A TSI Highline Sunroof,112694.0,14835.0,34593.0,624.0,41087.0,31159.5,1270.0,92.0,"Features 1.4L 4 cylinder turbocharged TSI engine, 7 speed DSG transmission, producing 123Bhp, cruise control, multi function steering, keyless entry/start/stop View specs of the Volkswagen Golf (2012-2021)Features 125bhp turbocharger TSI engine, 200nm torque, 7 speed DSG gearbox, 0-100km/h in 9.9 sec, Bluemotion technology, CD player, auto headlights. View specs of the Volkswagen Golf (2012-2021)","Accessories Panoromic roof, 8"" infotainment with CarPlay friendly, PDC reverse camera, keyless entry/start, LED lamp, knockdown seat, blind spot monitor mirror.Accessories Luxurious black leather seats. Apple/android carplay, Digital Meter display, navigation, reverse sensors/camera, sunroof.","Description 1 lady owner low mileage unit, maintained and warranty by agent, original paintwork, well kept interior & exterior condition, flexible loan, please call or whatsapp for viewing.Description The Car Is Gorgeous In Looks And Styling At First Glance. The Front Has A Very Sporty Look. The Rear Looks Is Extremely Stylish! Tones Of Gadgets! Keyless Start, multi Control Steering, Sunroof, dynamic Select Driving Mode",3.3275327663179857,4.0,1,0,0,1,0,0,0,0,0,0,0,0
1244,Volkswagen Golf 1.4A TSI R-Line Highline Sunroof,125300.0,14340.0,33835.5,624.0,52355.5,40778.5,1270.0,92.0,Features 1.4L 4 cylinder turbocharged engine. 7 speed DSG transmission. Producing 123bhp. Torque of 200nm.(0-100 km/h) in 9.1s. Fuel consumption 18.1km/l. View specs of the Volkswagen Golf (2012-2021)Features 1.4L 4-Cylinder Turbocharged Engine. 7-Speed DSG Transmission. Producing 123bhp. Torque Of 200Nm. (0-100 Km/h) In 9.1s. Fuel Consumption 18.1km/L. View specs of the Volkswagen Golf (2012-2021),"Accessories 18"" sport rims, Sunroof, keyless entry/start. Auto start/stop. Apple CarPlay/Android Auto, Bluetooth, navigation.Accessories 18"" Sport Rims. Keyless Entry/ Start. Bluetooth Interface. Navigation. Lane Changing Assist. Paranomic Glass Roof. Cruise Control. Blind Spot Monitor","Description One of the most popular hatchback with smooth ride and good handling. Still under agent warranty. Please contact us for a viewing appointment today.Description Full Agent Service. Warranty til 2026 Feb. Owner upgraded to MPV. Just Serviced at Agent, In Great Condition! High Spec Model! Flexible Loan packages. Contact Our Salesperson Now For A Non Obligation Test Drive!",2.227532766317986,3.0,1,0,0,1,0,0,0,0,0,0,0,0
1245,Volkswagen Golf 1.4A TSI Sunroof,27800.0,18530.0,88000.0,624.0,12650.0,61990.0,1249.0,90.0,"Features Fuel Efficient 1.4l TSI Turbocharged Engine, Producing 120bhp, 7 Speed DS Auto Transmission, Cruise Control, Keyless Entry/start. View specs of the Volkswagen Golf (2012-2021)","Accessories Sunroof, Park Assist, Sport/eco Drive Modes, Multi Function Steering Wheel, Audio System With Navi, Rear Aircon, Auto Headlights.","Description 1 Owner Unit. Sure Renew Coe Upon Due, To Enjoin Much Low Depre. Comes With 20Yrs Old Bidded No. SDF. High Spec Sunroof Unit With Hid Headlights. Perfectly Maintained Vehicle With Pirelli P-Zero Tyres. Very Reliable Short Term Vehicle. Flexible Loan Packages All Available. Contact Now For A Viewing.",8.748080711523466,9.0,1,0,0,1,0,0,0,0,0,0,0,0
1246,Volkswagen Golf Cabriolet 1.4A TSI ,88900.0,10170.0,142551.5,744.0,47214.0,54039.0,1503.0,118.0,"Features View specs of the Volkswagen Golf GTI (2003-2009)Features Powerful And Responsive 1.4l TSI Twin Charged Engine, ABS, 6 SRS Airbags, Paddle Shifters, Factory Audio System, Auto Climate Aircon, Headlamps. View specs of the Volkswagen Golf","Accessories Original Factory Fitted Items.Accessories Original Media Player, Multi Steering Control, Leather Seats, Automatic Convertible Top, Auto Side Mirror.","Description Viewing By Appointment Please And Passing Through Do Not Miss! Well Taken Care By Owner And Service Done With No Repairs Needed. Sporty And Spacious To Fit Your Family Size And Not Only That, We Provide Warranty Protection Plan For Engine And Gearbox. High Trade-In Most Welcome, Bank/In House Loan Available Here! View Now And Grab This Beauty Before She's Gone!Description Brand New Paint Work, Smooth Engine, Easy To Maintain Unit, Immaculate Condition, Wear & Tear Doned Up! View To Appreciate Its Beauty. Welcome Any Trade In! Call/Whatsapp Us Now For An Appointment!",11.278217697824836,12.0,1,0,0,0,0,0,0,0,1,0,0,0
1247,Volkswagen Golf GTI 5DR ,100800.0,13305.0,103500.0,1552.0,28693.0,37824.5,1339.0,155.0,"Features 2.0L Turbocharged Engine, 6 Speed Wet DSG Auto With Paddle Shifters, Cruise Control, Multi Function Steering Wheel, Auto Headlights, Sunroof. View specs of the Volkswagen Golf GTI (2003-2009)Features Mk6 iconic bulletproof gearbox and engine Golf GTI. 2L engine with 6 speed wet clutch DSG. Stock vehicle well maintained by female user. View specs of the Volkswagen Golf","Accessories XYZ coilover. Brembo brakes, Invidia exhaust, SSR GTX01 rims, carbon fibre, Defi gauges, carbon fibre Varis bonnet, carbon fibre front tip & duck lip.Accessories Android player. Bluetooth Spotify Waze all available. EA888 bulletproof engine.","Description $0 downpayment, 100% loan available. Free 1 year warranty for engine & gearbox with complimentary servicing. Fully forged engine with stage 1 tuned. No messy mods. Low usage. Very well maintained GTI. Come view and see for yourself. Trade-in welcome. Viewing available 24/7 at our showroom by appointment basis.Description 1 owner unit. 2 owner due to COE renewal. Upgrade to a 2.0L vehicle now for a powerful drive! Trade in most welcome! Bank loan, high loan/full loan all welcomed! Speedy loan approval with hassle free transaction! Pm our sales now for viewing and test drive before it's gone!",12.353560163578262,13.0,1,0,1,0,0,0,0,0,1,0,0,0
1248,Volkswagen Golf GTI 5DR Edition 35 ,117000.0,14550.0,179000.0,1433.0,38034.0,47316.0,1420.0,173.0,"Features Limited edition ea113 (golf r), essentially a golf r with 200kg weight reduction mated with a 6 speed DSG. Further strengthen w wossner forged pistons View specs of the Volkswagen Golf GTI (2003-2009)","Accessories Golf r bumper, carbon fibre front lip, spoiler & mirrors, 50mm intercoolers, apr hpfp,neuspeed air intake, wossner valves, golf r brakes and many more","Description 100% loan available, this is a limited edition golf e35 GTI which is basically a golf r but without power robbing 4WD, which equates to faster lap times and less strenuous on drive train. Stage 2 tuned making it even better, consignment unit, call/WhatsApp to arrange an appointment for viewing.",11.309724547139904,12.0,1,0,0,0,0,0,0,0,1,0,0,0
1249,Volkswagen Golf GTI 5DR Sunroof,133800.0,20560.0,65000.0,1194.0,48967.0,37330.0,1408.0,169.0,"Features 2.0l turbocharged TSI engine producing 217bhp paired with 6 speed DSG wet clutch powering the front two wheels. View specs of the Volkswagen GolfFeatures Vw turbocharged 242bhp engine, 7 speed DSG transmission, electric seats, electronic damping, id4 full digital cockpit, dual climate control, ABS, SRS.Features 2.0l turbocharged engine coupled with 6 speed DSG gearbox. 226bhp/350nm, 0-100km/h in 6.4 seconds, SRS airbags, blind spot sensor and Sunroof. View specs of the Volkswagen Golf (2012-2021)Features The Iconic GTI Is One Of The Very Few Cars You Could Simply Buy In Full Confidence! The Build Quality, Performance And Styling Are All Top-notched! View specs of the Volkswagen GolfFeatures Rare Tungsten Silver Golf GTI (MK7.5). Award winning EA888 engine mated to the 6 speed wet dual clutch (DSG) transmission with proven reliability. View specs of the Volkswagen Golf","Accessories Sunroof, multifunction steering wheels, leather seats with memory, LED headlights and ambient lighting, park assist.Accessories Premium leather interior, full factory original GTI specs, electronic stability control, electronic diff, twin exhausts, ventilated seats.Accessories Keyless entry/start, navigation, Bluetooth, Apple CarPlay/Android Auto, electric seats, paddle shifters, Sunroof, knockdown back seats.Accessories Sunroof, Apple Carplay, Gesture Control, Hard Race Front Sway Bar, Racingline Lowering Spring, Invidia Exhaust W/cert, Konig Hypergram W/F1A5Accessories Sunroof. 12.3"" Apple CarPlay. Android Auto. Gesture Control. Dynamic LED Lights. Auto Parking. Blind Spot Monitor. Collision Warning and Intervention.","Description No Crazy Mods. Full Stock Unit. VW servicing with records available. A fun hatch that is super responsive and delivers quick acceleration off the line, a punchy transmission that pairs well with the 2.0 powerplant, spacious interior cabin with seats that are generously proportioned and well shaped, drive like new. Call us now for a non obligation viewing/test drive today!Description New arrival. Introducing our MK8 model with turbocharged 242Bhp engine that's able to completes the 0-100 km/h sprint in 6.4 seconds and achieve a top speed of up to 155 mph. Massive savings from new unit at $262,000. Non demo unit. Low mileage done. Agent unit and valid warranty! High trade-in and attractive financing available. Call to view or test drive today!Description Promotional banks interest rates. Immediate ownership transfer. Best best trade in offers, no hassle transaction, we will suits your preferences. No hidden cost. Full refund policy. Guarantee good condition car and good deal.Description Beautifully Done Up GTI Up For Sale! The Iconic White Silver Metallic GTI Offers Excellent Passenger And Cargo Versatility That Meet Your Daily Runs! What You Will Feel While Driving Is A Powerful, Perky, And Thoroughly Enjoyable Engine! Immaculate Condition Inside Out! Call Us Now! Flexible Loan And Trade In Available, Viewing By Appointment Only.Description This unassuming Golf GTI (MK7.5) not only fulfils as a practical family hatchback, but is also packed full of driving exhilaration and useful technology. Agent warranty until December 2023. Low mileage, fully stock and 100% accident free. Brake pads, brake discs, battery and tyres recently replaced. Do arrange in advance as this unit is on consignment. Vehicle inspection welcome.",4.309724547139903,5.0,1,0,0,0,0,0,0,0,1,0,0,0
1250,Volkswagen Golf GTI 5DR Sunroof ,91800.0,14390.0,29000.0,1552.0,25472.0,39936.0,1339.0,155.0,"Features 2.0l turbocharged engine, 6 speed wet DSG auto with paddle shifters, cruise control, multi function steering wheel, auto headlights and Sunroof. View specs of the Volkswagen Golf","Accessories Rebuild EA888 gen 2 engine 26/05/2022 ( 234,329KM ) w receipt n photos to prove. Currently Mileage est 262,000KM - After rebuild (28,000KM).",Description 100% loan available with low interest rates! Well-maintained unit. Buy with confidence at our award-winning dealership! Trade in welcome! Viewing strictly by appointment only!,13.038491670427575,13.0,1,0,0,0,0,0,0,0,1,0,0,0
1251,Volkswagen Golf GTI VP1 5DR ,89888.0,15300.0,180000.0,1672.0,18757.0,31933.0,1391.0,147.0,Features Only VP1 Edition In The Market With Only 2 Owners! Collectors Unit. Condition Of The Car Justify The Price. Stock And Clean Unit. View specs of the Volkswagen Golf GTI (2003-2009),"Accessories APR Bodykit, APR Exhaust With Cert, CF Air Intake, Upgraded Mk6 Cam Follower, Original Prodrive 18"" Rims With Original P32 Brake Kit.","Description Factory Stage 1 Tuned By Volkswagen Performance. Full Agent Serviced Up To Date With All Papers And Receipts Since Day 1. Well Taken Care Of Inside Out, All Wear And Tear And Restoration Works Done With Receipts To Prove. Genuine Buyers Only, This Unit Is A Keeper. Viewing Via Appointment Only, Low Ballers Wont Be Entertained.",13.901505369057713,15.0,1,0,0,0,0,0,0,0,1,0,0,0
1252,Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life,131800.0,15040.0,26000.0,684.0,63712.0,68310.0,1380.0,110.0,Features 1.5L turbo charged e-TSI engine. Mild Hybrid. 7 speed DSG. Keyless. 6 airbags. ISOFIX. Start stop. TPMS. Electronic differential lock. View specs of the Volkswagen Golf Mild Hybrid (2021),"Accessories Keyless start/entry, 8.25"" infotainment Bluetooth android and apple play head unit, wireless charging, rear and reverse cam, blind spot assist.",Description 1 owner unit! Full Loan Available Till End Of COE Monthly At Only $1700! Latest facelift model! Full maintained by agent with 3 years agent warranty! Very well maintained by 1 owner only! Optioned moonstone grey exterior matched with grey interior! Immaculate condition with no repairs needed! 100% accident free! Trade in are most welcome! Contact us now to arrange for a viewing & test drive today!,1.49328619097552,2.0,1,0,0,1,0,0,0,0,0,0,0,0
1253,Volkswagen Golf R 5DR ,123800.0,14490.0,175000.0,1433.0,51755.0,60586.0,1466.0,188.0,"Features 2.0L EA113 4 cylinders turbocharged engine, 6 speed DSG transmission, Sunroof, keyless push start/stop. View specs of the Volkswagen Golf","Accessories Carbon bonnet, carbon grill, carbon spoiler, carbon fender.","Description Forged engine, built not bought! TVS DSG stage 2+ tuned, ECU tuned, Leyo intake, Revo intercooler, 18 inch rim, K-sport coilover, HPFP, hard race undercarriage upgrade, MK7.5 digital cluster, Android headunit. Trade ins welcomed. Viewings by appointment only.",11.257669752619357,12.0,1,0,0,0,0,0,0,0,1,0,0,0
1254,Volkswagen Golf R 5DR Sunroof,66600.0,32940.0,133000.0,1194.0,34951.0,65001.0,1420.0,206.0,"Features Powerful and reliable 2.0l ea888 turbocharged engine,6 speed DSG auto transmission, ABS, traction control, SRS airbags, 4motion AWD View specs of the Volkswagen Golf","Accessories Revo tuned stage 2 package, high performance intake kit, is38 turbocharger, light weight ssr wheels, reverse camera, paddle shfiters & much more!","Description The mk7r is a Volkswagen golf that's both incredibly intense and classily cultured at the same time. Fully maintained by conti specialist garage over the years! Extensive worn and torn parts have been replaced diligently. High trade-in, minimum down payment and attractive financing options available! Call to arrange for viewing and test drive now!",8.72342317727689,10.0,1,0,0,0,0,0,0,0,1,0,0,0
